,Unnamed: 0,name,date,platform,score,url,userscore,fullurl,developer,genre,no_userreviews
5325,5325,The TakeOver,"June 4, 2020",Switch,73,/game/switch/the-takeover,8.0,https://www.metacritic.com/game/switch/the-takeover,,,
5326,5326,The Outer Worlds: Peril on Gorgon,"September 9, 2020",PC,73,/game/pc/the-outer-worlds-peril-on-gorgon,6.5,https://www.metacritic.com/game/pc/the-outer-worlds-peril-on-gorgon,,,
5327,5327,Dragon Ball Z: Kakarot,"January 17, 2020",PC,73,/game/pc/dragon-ball-z-kakarot,7.3,https://www.metacritic.com/game/pc/dragon-ball-z-kakarot,,,
5328,5328,KUNAI,"February 6, 2020",Switch,73,/game/switch/kunai,8.1,https://www.metacritic.com/game/switch/kunai,,,
5329,5329,Rocket Arena,"July 14, 2020",PC,73,/game/pc/rocket-arena,4.8,https://www.metacritic.com/game/pc/rocket-arena,,,
5330,5330,SNK Gals' Fighters,"April 29, 2020",Switch,73,/game/switch/snk-gals-fighters,8.0,https://www.metacritic.com/game/switch/snk-gals-fighters,,,
5331,5331,112 Operator,"April 23, 2020",PC,73,/game/pc/112-operator,7.6,https://www.metacritic.com/game/pc/112-operator,,,
5332,5332,The Eternal Castle Remastered,"May 15, 2020",Switch,73,/game/switch/the-eternal-castle-remastered,tbd,https://www.metacritic.com/game/switch/the-eternal-castle-remastered,,,
5333,5333,Dragon Ball Z: Kakarot,"January 17, 2020",PlayStation 4,73,/game/playstation-4/dragon-ball-z-kakarot,7.9,https://www.metacritic.com/game/playstation-4/dragon-ball-z-kakarot,,,
5334,5334,Dragon Ball Z: Kakarot,"January 17, 2020",Xbox One,73,/game/xbox-one/dragon-ball-z-kakarot,7.4,https://www.metacritic.com/game/xbox-one/dragon-ball-z-kakarot,,,
5335,5335,Iron Danger,"March 25, 2020",PC,73,/game/pc/iron-danger,7.8,https://www.metacritic.com/game/pc/iron-danger,,,
5336,5336,Marvel's Iron Man VR,"July 3, 2020",PlayStation 4,73,/game/playstation-4/marvels-iron-man-vr,6.2,https://www.metacritic.com/game/playstation-4/marvels-iron-man-vr,,,
5337,5337,Arcade Spirits,"May 1, 2020",PlayStation 4,73,/game/playstation-4/arcade-spirits,tbd,https://www.metacritic.com/game/playstation-4/arcade-spirits,,,
5338,5338,West of Dead,"June 18, 2020",Xbox One,73,/game/xbox-one/west-of-dead,6.2,https://www.metacritic.com/game/xbox-one/west-of-dead,,,
5339,5339,Sakura Wars,"April 28, 2020",PlayStation 4,73,/game/playstation-4/sakura-wars,7.3,https://www.metacritic.com/game/playstation-4/sakura-wars,,,
5340,5340,Double Kick Heroes,"August 13, 2020",Switch,73,/game/switch/double-kick-heroes,tbd,https://www.metacritic.com/game/switch/double-kick-heroes,,,
5341,5341,The Elder Scrolls Online: Greymoor,"June 9, 2020",PlayStation 4,73,/game/playstation-4/the-elder-scrolls-online-greymoor,6.1,https://www.metacritic.com/game/playstation-4/the-elder-scrolls-online-greymoor,,,
5342,5342,Jay and Silent Bob: Mall Brawl,"May 7, 2020",Switch,73,/game/switch/jay-and-silent-bob-mall-brawl,7.6,https://www.metacritic.com/game/switch/jay-and-silent-bob-mall-brawl,,,
5343,5343,Lydia,"January 17, 2020",Switch,73,/game/switch/lydia,6.6,https://www.metacritic.com/game/switch/lydia,,,
5344,5344,Borderlands 3: Psycho Krieg and the Fantastic Fustercluck,"September 10, 2020",PC,72,/game/pc/borderlands-3-psycho-krieg-and-the-fantastic-fustercluck,3.6,https://www.metacritic.com/game/pc/borderlands-3-psycho-krieg-and-the-fantastic-fustercluck,,,
5345,5345,Phoenotopia: Awakening,"August 20, 2020",Switch,72,/game/switch/phoenotopia-awakening,8.0,https://www.metacritic.com/game/switch/phoenotopia-awakening,,,
5346,5346,The Wonderful 101: Remastered,"May 19, 2020",Switch,72,/game/switch/the-wonderful-101-remastered,6.5,https://www.metacritic.com/game/switch/the-wonderful-101-remastered,,,
5347,5347,No Straight Roads,"August 25, 2020",PC,72,/game/pc/no-straight-roads,7.4,https://www.metacritic.com/game/pc/no-straight-roads,,,
5348,5348,Zombie Army 4: Dead War,"February 4, 2020",PlayStation 4,72,/game/playstation-4/zombie-army-4-dead-war,6.6,https://www.metacritic.com/game/playstation-4/zombie-army-4-dead-war,,,
5349,5349,"Warhammer 40,000: Mechanicus","July 17, 2020",Switch,72,/game/switch/warhammer-40000-mechanicus,5.5,https://www.metacritic.com/game/switch/warhammer-40000-mechanicus,,,
5350,5350,Spellbreak,"September 3, 2020",PlayStation 4,72,/game/playstation-4/spellbreak,7.6,https://www.metacritic.com/game/playstation-4/spellbreak,,,
5351,5351,PGA Tour 2K21,"August 21, 2020",Switch,72,/game/switch/pga-tour-2k21,4.8,https://www.metacritic.com/game/switch/pga-tour-2k21,,,
5352,5352,Beyond Blue,"June 11, 2020",PC,72,/game/pc/beyond-blue,6.1,https://www.metacritic.com/game/pc/beyond-blue,,,
5353,5353,Infliction: Extended Cut,"February 25, 2020",Xbox One,72,/game/xbox-one/infliction-extended-cut,6.2,https://www.metacritic.com/game/xbox-one/infliction-extended-cut,,,
5354,5354,Mafia II: Definitive Edition,"May 19, 2020",PC,72,/game/pc/mafia-ii-definitive-edition,6.0,https://www.metacritic.com/game/pc/mafia-ii-definitive-edition,,,
5355,5355,"Borderlands 3: Guns, Love, and Tentacles","March 26, 2020",PC,72,/game/pc/borderlands-3-guns-love-and-tentacles,5.8,https://www.metacritic.com/game/pc/borderlands-3-guns-love-and-tentacles,,,
5356,5356,Rock of Ages 3: Make & Break,"July 21, 2020",PC,72,/game/pc/rock-of-ages-3-make-break,6.0,https://www.metacritic.com/game/pc/rock-of-ages-3-make-break,,,
5357,5357,Before We Leave,"May 8, 2020",PC,72,/game/pc/before-we-leave,7.0,https://www.metacritic.com/game/pc/before-we-leave,,,
5358,5358,Relicta,"August 3, 2020",PC,72,/game/pc/relicta,7.5,https://www.metacritic.com/game/pc/relicta,,,
5359,5359,Oddworld: Stranger's Wrath HD,"January 23, 2020",Switch,72,/game/switch/oddworld-strangers-wrath-hd,7.3,https://www.metacritic.com/game/switch/oddworld-strangers-wrath-hd,,,
5360,5360,Dex,"July 24, 2020",Switch,72,/game/switch/dex,8.1,https://www.metacritic.com/game/switch/dex,,,
5361,5361,The Outer Worlds: Peril on Gorgon,"September 9, 2020",PlayStation 4,72,/game/playstation-4/the-outer-worlds-peril-on-gorgon,5.9,https://www.metacritic.com/game/playstation-4/the-outer-worlds-peril-on-gorgon,,,
5362,5362,Captain Tsubasa: Rise of New Champions,"August 28, 2020",Switch,72,/game/switch/captain-tsubasa-rise-of-new-champions,7.1,https://www.metacritic.com/game/switch/captain-tsubasa-rise-of-new-champions,,,
5363,5363,Metamorphosis,"August 12, 2020",PC,72,/game/pc/metamorphosis,7.4,https://www.metacritic.com/game/pc/metamorphosis,,,
5364,5364,Destroy All Humans!,"July 28, 2020",PC,72,/game/pc/destroy-all-humans!,8.1,https://www.metacritic.com/game/pc/destroy-all-humans!,,,
5365,5365,Tannenberg,"July 24, 2020",Xbox One,72,/game/xbox-one/tannenberg,6.3,https://www.metacritic.com/game/xbox-one/tannenberg,,,
5366,5366,Minecraft Dungeons,"May 26, 2020",Switch,72,/game/switch/minecraft-dungeons,7.1,https://www.metacritic.com/game/switch/minecraft-dungeons,,,
5367,5367,Daemon X Machina,"February 13, 2020",PC,72,/game/pc/daemon-x-machina,6.9,https://www.metacritic.com/game/pc/daemon-x-machina,,,
5368,5368,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,"June 23, 2020",Xbox One,71,/game/xbox-one/spongebob-squarepants-battle-for-bikini-bottom---rehydrated,8.8,https://www.metacritic.com/game/xbox-one/spongebob-squarepants-battle-for-bikini-bottom---rehydrated,,,
5369,5369,Saints Row IV: Re-Elected,"March 27, 2020",Switch,71,/game/switch/saints-row-iv-re-elected,6.9,https://www.metacritic.com/game/switch/saints-row-iv-re-elected,,,
5370,5370,Battletoads,"August 20, 2020",Xbox One,71,/game/xbox-one/battletoads,6.6,https://www.metacritic.com/game/xbox-one/battletoads,,,
5371,5371,Yu-Gi-Oh! Legacy of the Duelist: Link Evolution,"March 24, 2020",PlayStation 4,71,/game/playstation-4/yu-gi-oh!-legacy-of-the-duelist-link-evolution,5.7,https://www.metacritic.com/game/playstation-4/yu-gi-oh!-legacy-of-the-duelist-link-evolution,,,
5372,5372,Assetto Corsa Competizione,"June 23, 2020",PlayStation 4,71,/game/playstation-4/assetto-corsa-competizione,5.5,https://www.metacritic.com/game/playstation-4/assetto-corsa-competizione,,,
5373,5373,Maneater,"May 22, 2020",Xbox One,71,/game/xbox-one/maneater,7.0,https://www.metacritic.com/game/xbox-one/maneater,,,
5374,5374,HyperParasite,"April 3, 2020",Switch,71,/game/switch/hyperparasite,7.8,https://www.metacritic.com/game/switch/hyperparasite,,,
5375,5375,No Straight Roads,"August 25, 2020",Switch,71,/game/switch/no-straight-roads,4.8,https://www.metacritic.com/game/switch/no-straight-roads,,,
5376,5376,Relicta,"August 3, 2020",PlayStation 4,71,/game/playstation-4/relicta,7.3,https://www.metacritic.com/game/playstation-4/relicta,,,
5377,5377,Beyond Blue,"June 11, 2020",Xbox One,71,/game/xbox-one/beyond-blue,6.0,https://www.metacritic.com/game/xbox-one/beyond-blue,,,
5378,5378,Sludge Life,"April 8, 2020",PC,71,/game/pc/sludge-life,6.8,https://www.metacritic.com/game/pc/sludge-life,,,
5379,5379,Minoria,"September 10, 2020",Switch,71,/game/switch/minoria,tbd,https://www.metacritic.com/game/switch/minoria,,,
5380,5380,Fairy Tail,"July 31, 2020",PlayStation 4,71,/game/playstation-4/fairy-tail,5.6,https://www.metacritic.com/game/playstation-4/fairy-tail,,,
5381,5381,King of Fighters R-2,"August 7, 2020",Switch,71,/game/switch/king-of-fighters-r-2,tbd,https://www.metacritic.com/game/switch/king-of-fighters-r-2,,,
5382,5382,Call of Duty: Modern Warfare 2 Campaign Remastered,"March 31, 2020",PlayStation 4,71,/game/playstation-4/call-of-duty-modern-warfare-2-campaign-remastered,7.3,https://www.metacritic.com/game/playstation-4/call-of-duty-modern-warfare-2-campaign-remastered,,,
5383,5383,Shantae and the Seven Sirens,"May 28, 2020",PlayStation 4,71,/game/playstation-4/shantae-and-the-seven-sirens,5.3,https://www.metacritic.com/game/playstation-4/shantae-and-the-seven-sirens,,,
5384,5384,Immortal Realms: Vampire Wars,"August 28, 2020",PC,71,/game/pc/immortal-realms-vampire-wars,6.3,https://www.metacritic.com/game/pc/immortal-realms-vampire-wars,,,
5385,5385,Rocket Arena,"July 14, 2020",Xbox One,71,/game/xbox-one/rocket-arena,8.0,https://www.metacritic.com/game/xbox-one/rocket-arena,,,
5386,5386,Through the Darkest of Times,"January 30, 2020",PC,71,/game/pc/through-the-darkest-of-times,6.7,https://www.metacritic.com/game/pc/through-the-darkest-of-times,,,
5387,5387,The Inner Friend,"April 28, 2020",Xbox One,71,/game/xbox-one/the-inner-friend,tbd,https://www.metacritic.com/game/xbox-one/the-inner-friend,,,
5388,5388,Surgeon Simulator 2,"August 27, 2020",PC,71,/game/pc/surgeon-simulator-2,6.7,https://www.metacritic.com/game/pc/surgeon-simulator-2,,,
5389,5389,3000th Duel,"February 19, 2020",Switch,71,/game/switch/3000th-duel,8.3,https://www.metacritic.com/game/switch/3000th-duel,,,
5390,5390,Kingdoms of Amalur: Re-Reckoning,"September 8, 2020",PC,70,/game/pc/kingdoms-of-amalur-re-reckoning,6.1,https://www.metacritic.com/game/pc/kingdoms-of-amalur-re-reckoning,,,
5391,5391,Maneater,"May 22, 2020",PC,70,/game/pc/maneater,6.6,https://www.metacritic.com/game/pc/maneater,,,
5392,5392,Ion Fury,"May 14, 2020",Xbox One,70,/game/xbox-one/ion-fury,7.0,https://www.metacritic.com/game/xbox-one/ion-fury,,,
5393,5393,Zombie Army Trilogy,"March 31, 2020",Switch,70,/game/switch/zombie-army-trilogy,6.7,https://www.metacritic.com/game/switch/zombie-army-trilogy,,,
5394,5394,Minecraft Dungeons,"May 26, 2020",PC,70,/game/pc/minecraft-dungeons,6.4,https://www.metacritic.com/game/pc/minecraft-dungeons,,,
5395,5395,Saints Row: The Third Remastered,"May 22, 2020",PC,70,/game/pc/saints-row-the-third-remastered,6.9,https://www.metacritic.com/game/pc/saints-row-the-third-remastered,,,
5396,5396,Marvel's Avengers,"September 4, 2020",PC,70,/game/pc/marvels-avengers,3.3,https://www.metacritic.com/game/pc/marvels-avengers,,,
5397,5397,No Straight Roads,"August 25, 2020",PlayStation 4,70,/game/playstation-4/no-straight-roads,6.7,https://www.metacritic.com/game/playstation-4/no-straight-roads,,,
5398,5398,Radical Rabbit Stew,"July 16, 2020",PlayStation 4,70,/game/playstation-4/radical-rabbit-stew,6.8,https://www.metacritic.com/game/playstation-4/radical-rabbit-stew,,,
5399,5399,Namco Museum Archives Vol. 1,"June 18, 2020",Switch,70,/game/switch/namco-museum-archives-vol-1,tbd,https://www.metacritic.com/game/switch/namco-museum-archives-vol-1,,,
5400,5400,TT Isle of Man: Ride On The Edge 2,"March 19, 2020",PC,70,/game/pc/tt-isle-of-man-ride-on-the-edge-2,7.6,https://www.metacritic.com/game/pc/tt-isle-of-man-ride-on-the-edge-2,,,
5401,5401,Darkestville Castle,"August 13, 2020",Switch,70,/game/switch/darkestville-castle,tbd,https://www.metacritic.com/game/switch/darkestville-castle,,,
5402,5402,Destroy All Humans!,"July 28, 2020",PlayStation 4,70,/game/playstation-4/destroy-all-humans!,7.9,https://www.metacritic.com/game/playstation-4/destroy-all-humans!,,,
5403,5403,Willy Morgan and the Curse of Bone Town,"August 11, 2020",PC,70,/game/pc/willy-morgan-and-the-curse-of-bone-town,6.5,https://www.metacritic.com/game/pc/willy-morgan-and-the-curse-of-bone-town,,,
5404,5404,Warriors Orochi 4 Ultimate,"February 14, 2020",PlayStation 4,70,/game/playstation-4/warriors-orochi-4-ultimate,5.3,https://www.metacritic.com/game/playstation-4/warriors-orochi-4-ultimate,,,
5405,5405,Outbuddies DX,"June 5, 2020",Switch,70,/game/switch/outbuddies-dx,7.5,https://www.metacritic.com/game/switch/outbuddies-dx,,,
5406,5406,140,"January 9, 2020",Switch,70,/game/switch/140,tbd,https://www.metacritic.com/game/switch/140,,,
5407,5407,Beyond A Steel Sky,"July 16, 2020",PC,70,/game/pc/beyond-a-steel-sky,7.1,https://www.metacritic.com/game/pc/beyond-a-steel-sky,,,
5408,5408,Biped,"April 8, 2020",PlayStation 4,70,/game/playstation-4/biped,7.8,https://www.metacritic.com/game/playstation-4/biped,,,
5409,5409,Coffee Talk,"January 30, 2020",PlayStation 4,70,/game/playstation-4/coffee-talk,5.6,https://www.metacritic.com/game/playstation-4/coffee-talk,,,
5410,5410,Fairy Tail,"July 15, 2020",PC,70,/game/pc/fairy-tail,5.0,https://www.metacritic.com/game/pc/fairy-tail,,,
5411,5411,Project CARS 3,"August 3, 2020",Xbox One,70,/game/xbox-one/project-cars-3,3.4,https://www.metacritic.com/game/xbox-one/project-cars-3,,,
5412,5412,The Sims 4: Star Wars - Journey to Batuu,"September 8, 2020",PC,70,/game/pc/the-sims-4-star-wars---journey-to-batuu,1.4,https://www.metacritic.com/game/pc/the-sims-4-star-wars---journey-to-batuu,,,
5413,5413,Monster Energy Supercross - The Official Videogame 3,"February 4, 2020",PlayStation 4,70,/game/playstation-4/monster-energy-supercross---the-official-videogame-3,6.0,https://www.metacritic.com/game/playstation-4/monster-energy-supercross---the-official-videogame-3,,,
5414,5414,Star Wars Episode I: Racer,"June 23, 2020",Switch,69,/game/switch/star-wars-episode-i-racer,7.1,https://www.metacritic.com/game/switch/star-wars-episode-i-racer,,,
5415,5415,Madden NFL 21,"August 25, 2020",Xbox One,69,/game/xbox-one/madden-nfl-21,0.4,https://www.metacritic.com/game/xbox-one/madden-nfl-21,,,
5416,5416,One Piece: Pirate Warriors 4,"March 27, 2020",Switch,69,/game/switch/one-piece-pirate-warriors-4,6.7,https://www.metacritic.com/game/switch/one-piece-pirate-warriors-4,,,
5417,5417,Project CARS 3,"August 25, 2020",PlayStation 4,69,/game/playstation-4/project-cars-3,3.3,https://www.metacritic.com/game/playstation-4/project-cars-3,,,
5418,5418,Fallout 76: Wastelanders,"April 16, 2020",PC,69,/game/pc/fallout-76-wastelanders,6.2,https://www.metacritic.com/game/pc/fallout-76-wastelanders,,,
5419,5419,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,"June 23, 2020",PC,69,/game/pc/spongebob-squarepants-battle-for-bikini-bottom---rehydrated,8.8,https://www.metacritic.com/game/pc/spongebob-squarepants-battle-for-bikini-bottom---rehydrated,,,
5420,5420,Darkestville Castle,"August 13, 2020",PlayStation 4,69,/game/playstation-4/darkestville-castle,tbd,https://www.metacritic.com/game/playstation-4/darkestville-castle,,,
5421,5421,West of Dead,"June 18, 2020",PC,69,/game/pc/west-of-dead,6.0,https://www.metacritic.com/game/pc/west-of-dead,,,
5422,5422,Twin Breaker: A Sacred Symbols Adventure,"March 24, 2020",PlayStation 4,69,/game/playstation-4/twin-breaker-a-sacred-symbols-adventure,7.3,https://www.metacritic.com/game/playstation-4/twin-breaker-a-sacred-symbols-adventure,,,
5423,5423,AO Tennis 2,"February 11, 2020",Xbox One,69,/game/xbox-one/ao-tennis-2,7.0,https://www.metacritic.com/game/xbox-one/ao-tennis-2,,,
5424,5424,Captain Tsubasa: Rise of New Champions,"August 28, 2020",PlayStation 4,69,/game/playstation-4/captain-tsubasa-rise-of-new-champions,7.4,https://www.metacritic.com/game/playstation-4/captain-tsubasa-rise-of-new-champions,,,
5425,5425,Edna & Harvey: The Breakout - 10th Anniversary Edition,"June 17, 2020",PlayStation 4,69,/game/playstation-4/edna-harvey-the-breakout---10th-anniversary-edition,tbd,https://www.metacritic.com/game/playstation-4/edna-harvey-the-breakout---10th-anniversary-edition,,,
5426,5426,Exit the Gungeon,"March 17, 2020",Switch,69,/game/switch/exit-the-gungeon,6.7,https://www.metacritic.com/game/switch/exit-the-gungeon,,,
5427,5427,Pokemon Sword / Shield: The Isle of Armor,"June 17, 2020",Switch,69,/game/switch/pokemon-sword-shield-the-isle-of-armor,5.6,https://www.metacritic.com/game/switch/pokemon-sword-shield-the-isle-of-armor,,,
5428,5428,Kill It With Fire,"August 13, 2020",PC,69,/game/pc/kill-it-with-fire,tbd,https://www.metacritic.com/game/pc/kill-it-with-fire,,,
5429,5429,Psikyo Shooting Stars Alpha,"January 21, 2020",Switch,69,/game/switch/psikyo-shooting-stars-alpha,6.4,https://www.metacritic.com/game/switch/psikyo-shooting-stars-alpha,,,
5430,5430,AO Tennis 2,"February 11, 2020",PlayStation 4,69,/game/playstation-4/ao-tennis-2,7.0,https://www.metacritic.com/game/playstation-4/ao-tennis-2,,,
5431,5431,SIMULACRA 2,"January 30, 2020",PC,69,/game/pc/simulacra-2,7.8,https://www.metacritic.com/game/pc/simulacra-2,,,
5432,5432,NBA 2K21,"September 4, 2020",PlayStation 4,69,/game/playstation-4/nba-2k21,1.0,https://www.metacritic.com/game/playstation-4/nba-2k21,,,
5433,5433,Samurai Jack: Battle Through Time,"August 21, 2020",Switch,69,/game/switch/samurai-jack-battle-through-time,7.9,https://www.metacritic.com/game/switch/samurai-jack-battle-through-time,,,
5434,5434,Evergate,"August 18, 2020",Switch,69,/game/switch/evergate,7.8,https://www.metacritic.com/game/switch/evergate,,,
5435,5435,NASCAR Heat 5,"July 7, 2020",Xbox One,69,/game/xbox-one/nascar-heat-5,tbd,https://www.metacritic.com/game/xbox-one/nascar-heat-5,,,
5436,5436,Fairy Tail,"July 31, 2020",Switch,69,/game/switch/fairy-tail,6.6,https://www.metacritic.com/game/switch/fairy-tail,,,
5437,5437,Romance of the Three Kingdoms XIV,"February 28, 2020",PlayStation 4,69,/game/playstation-4/romance-of-the-three-kingdoms-xiv,6.3,https://www.metacritic.com/game/playstation-4/romance-of-the-three-kingdoms-xiv,,,
5438,5438,SpongeBob SquarePants: Battle for Bikini Bottom - Rehydrated,"June 23, 2020",PlayStation 4,68,/game/playstation-4/spongebob-squarepants-battle-for-bikini-bottom---rehydrated,8.9,https://www.metacritic.com/game/playstation-4/spongebob-squarepants-battle-for-bikini-bottom---rehydrated,,,
5439,5439,Maneater,"May 22, 2020",PlayStation 4,68,/game/playstation-4/maneater,7.5,https://www.metacritic.com/game/playstation-4/maneater,,,
5440,5440,Hellpoint,"July 30, 2020",Xbox One,68,/game/xbox-one/hellpoint,4.1,https://www.metacritic.com/game/xbox-one/hellpoint,,,
5441,5441,Ninjala,"June 24, 2020",Switch,68,/game/switch/ninjala,6.7,https://www.metacritic.com/game/switch/ninjala,,,
5442,5442,Pokemon Mystery Dungeon: Rescue Team DX,"March 6, 2020",Switch,68,/game/switch/pokemon-mystery-dungeon-rescue-team-dx,8.2,https://www.metacritic.com/game/switch/pokemon-mystery-dungeon-rescue-team-dx,,,
5443,5443,Hyper Scape,"August 11, 2020",PC,68,/game/pc/hyper-scape,5.2,https://www.metacritic.com/game/pc/hyper-scape,,,
5444,5444,The Shattering,"April 21, 2020",PC,68,/game/pc/the-shattering,7.0,https://www.metacritic.com/game/pc/the-shattering,,,
5445,5445,Maid of Sker,"July 28, 2020",PC,68,/game/pc/maid-of-sker,7.0,https://www.metacritic.com/game/pc/maid-of-sker,,,
5446,5446,Destroy All Humans!,"July 28, 2020",Xbox One,68,/game/xbox-one/destroy-all-humans!,8.4,https://www.metacritic.com/game/xbox-one/destroy-all-humans!,,,
5447,5447,My Hero One's Justice 2,"March 13, 2020",PlayStation 4,68,/game/playstation-4/my-hero-ones-justice-2,4.5,https://www.metacritic.com/game/playstation-4/my-hero-ones-justice-2,,,
5448,5448,Raji: An Ancient Epic,"August 18, 2020",Switch,68,/game/switch/raji-an-ancient-epic,8.2,https://www.metacritic.com/game/switch/raji-an-ancient-epic,,,
5449,5449,Curious Expedition,"April 2, 2020",Switch,68,/game/switch/curious-expedition,tbd,https://www.metacritic.com/game/switch/curious-expedition,,,
5450,5450,GORN,"May 19, 2020",PlayStation 4,68,/game/playstation-4/gorn,4.6,https://www.metacritic.com/game/playstation-4/gorn,,,
5451,5451,Star Wars Jedi Knight: Jedi Academy,"March 26, 2020",Switch,68,/game/switch/star-wars-jedi-knight-jedi-academy,5.1,https://www.metacritic.com/game/switch/star-wars-jedi-knight-jedi-academy,,,
5452,5452,Snack World: The Dungeon Crawl Gold,"February 14, 2020",Switch,68,/game/switch/snack-world-the-dungeon-crawl-gold,7.4,https://www.metacritic.com/game/switch/snack-world-the-dungeon-crawl-gold,,,
5453,5453,Golf With Your Friends,"May 19, 2020",Xbox One,68,/game/xbox-one/golf-with-your-friends,4.6,https://www.metacritic.com/game/xbox-one/golf-with-your-friends,,,
5454,5454,The Blind Prophet,"February 5, 2020",PC,68,/game/pc/the-blind-prophet,7.2,https://www.metacritic.com/game/pc/the-blind-prophet,,,
5455,5455,Darius Cozmic Collection: Console,"June 16, 2020",PlayStation 4,68,/game/playstation-4/darius-cozmic-collection-console,tbd,https://www.metacritic.com/game/playstation-4/darius-cozmic-collection-console,,,
5456,5456,Rocket Arena,"July 14, 2020",PlayStation 4,68,/game/playstation-4/rocket-arena,4.3,https://www.metacritic.com/game/playstation-4/rocket-arena,,,
5457,5457,Red Wings: Aces of the Sky,"May 21, 2020",Switch,68,/game/switch/red-wings-aces-of-the-sky,7.6,https://www.metacritic.com/game/switch/red-wings-aces-of-the-sky,,,
5458,5458,Project CARS 3,"August 28, 2020",PC,68,/game/pc/project-cars-3,3.3,https://www.metacritic.com/game/pc/project-cars-3,,,
5459,5459,Daymare: 1998,"April 28, 2020",Xbox One,68,/game/xbox-one/daymare-1998,7.4,https://www.metacritic.com/game/xbox-one/daymare-1998,,,
5460,5460,Exit the Gungeon,"March 17, 2020",PC,68,/game/pc/exit-the-gungeon,7.1,https://www.metacritic.com/game/pc/exit-the-gungeon,,,
5461,5461,Fledgling Heroes,"May 7, 2020",Switch,68,/game/switch/fledgling-heroes,tbd,https://www.metacritic.com/game/switch/fledgling-heroes,,,
5462,5462,Marvel's Avengers,"September 1, 2020",PlayStation 4,68,/game/playstation-4/marvels-avengers,5.2,https://www.metacritic.com/game/playstation-4/marvels-avengers,,,
5463,5463,Ageless,"July 28, 2020",Switch,68,/game/switch/ageless,tbd,https://www.metacritic.com/game/switch/ageless,,,
5464,5464,The Complex,"March 31, 2020",Xbox One,68,/game/xbox-one/the-complex,6.8,https://www.metacritic.com/game/xbox-one/the-complex,,,
5465,5465,Speaking Simulator,"January 30, 2020",Switch,68,/game/switch/speaking-simulator,tbd,https://www.metacritic.com/game/switch/speaking-simulator,,,
5466,5466,Namco Museum Archives Vol. 2,"June 18, 2020",Switch,67,/game/switch/namco-museum-archives-vol-2,tbd,https://www.metacritic.com/game/switch/namco-museum-archives-vol-2,,,
5467,5467,Katana Kami: A Way of the Samurai Story,"February 20, 2020",PlayStation 4,67,/game/playstation-4/katana-kami-a-way-of-the-samurai-story,7.2,https://www.metacritic.com/game/playstation-4/katana-kami-a-way-of-the-samurai-story,,,
5468,5468,Stela,"March 13, 2020",PC,67,/game/pc/stela,5.7,https://www.metacritic.com/game/pc/stela,,,
5469,5469,The Almost Gone,"June 25, 2020",PC,67,/game/pc/the-almost-gone,tbd,https://www.metacritic.com/game/pc/the-almost-gone,,,
5470,5470,Giraffe and Annika,"February 17, 2020",PC,67,/game/pc/giraffe-and-annika,7.8,https://www.metacritic.com/game/pc/giraffe-and-annika,,,
5471,5471,NBA 2K21,"September 4, 2020",Xbox One,67,/game/xbox-one/nba-2k21,2.4,https://www.metacritic.com/game/xbox-one/nba-2k21,,,
5472,5472,Marvel's Avengers,"September 1, 2020",Xbox One,67,/game/xbox-one/marvels-avengers,4.0,https://www.metacritic.com/game/xbox-one/marvels-avengers,,,
5473,5473,"Warhammer 40,000: Mechanicus","July 17, 2020",PlayStation 4,67,/game/playstation-4/warhammer-40000-mechanicus,6.5,https://www.metacritic.com/game/playstation-4/warhammer-40000-mechanicus,,,
5474,5474,Ministry of Broadcast,"January 30, 2020",PC,67,/game/pc/ministry-of-broadcast,7.4,https://www.metacritic.com/game/pc/ministry-of-broadcast,,,
5475,5475,Help Will Come Tomorrow,"April 21, 2020",PC,67,/game/pc/help-will-come-tomorrow,7.1,https://www.metacritic.com/game/pc/help-will-come-tomorrow,,,
5476,5476,Milky Way Prince: The Vampire Star,"August 13, 2020",PC,67,/game/pc/milky-way-prince-the-vampire-star,tbd,https://www.metacritic.com/game/pc/milky-way-prince-the-vampire-star,,,
5477,5477,Psikyo Shooting Stars Bravo,"February 18, 2020",Switch,67,/game/switch/psikyo-shooting-stars-bravo,tbd,https://www.metacritic.com/game/switch/psikyo-shooting-stars-bravo,,,
5478,5478,Samurai Jack: Battle Through Time,"August 21, 2020",PlayStation 4,67,/game/playstation-4/samurai-jack-battle-through-time,7.8,https://www.metacritic.com/game/playstation-4/samurai-jack-battle-through-time,,,
5479,5479,Othercide,"July 28, 2020",Xbox One,67,/game/xbox-one/othercide,8.3,https://www.metacritic.com/game/xbox-one/othercide,,,
5480,5480,Disintegration,"June 16, 2020",Xbox One,67,/game/xbox-one/disintegration,6.6,https://www.metacritic.com/game/xbox-one/disintegration,,,
5481,5481,The Dark Crystal: Age of Resistance Tactics,"February 4, 2020",PC,67,/game/pc/the-dark-crystal-age-of-resistance-tactics,6.1,https://www.metacritic.com/game/pc/the-dark-crystal-age-of-resistance-tactics,,,
5482,5482,Potata: Fairy Flower,"June 6, 2020",Switch,66,/game/switch/potata-fairy-flower,7.6,https://www.metacritic.com/game/switch/potata-fairy-flower,,,
5483,5483,Urban Trial Tricky,"June 25, 2020",Switch,66,/game/switch/urban-trial-tricky,7.8,https://www.metacritic.com/game/switch/urban-trial-tricky,,,
